"CBSA"t"CBSA Code"t"Year"t"Days with AQI"t"Good Days"t"Moderate Days"t"Unhealthy for Sensitive Groups Days"t"Unhealthy Days"t"Very Unhealthy Days"t"Hazardous Days"t"Max AQI"t"90th Percentile AQI"t"Median AQI"t"Days CO"t"Days NO2"t"Days Ozone"t"Days PM2.5"t"Days PM10"
"Aberdeent SD"t"10100"t2013t121t100t21t0t0t0t0t75t55t26t0t0t0t107t14
"Aberdeent WA"t"10140"t2013t365t316t49t0t0t0t0t71t54t21t0t0t0t365t0
"Adjuntast PR"t"10260"t2013t93t91t2t0t0t0t0t54t36t16t0t0t0t93t0
"Adriant MI"t"10300"t2013t245t191t53t1t0t0t0t105t60t42t0t0t162t83t0
"Akront OH"t"10420"t2013t365t307t56t2t0t0t0t146t56t31t101t0t163t101t0
"Albanyt GA"t"10500"t2013t364t232t127t5t0t0t0t126t64t43t0t0t0t364t0
"Albanyt OR"t"10540"t2013t365t291t69t5t0t0t0t111t63t23t0t0t0t365t0
"Albany-Schenectady-Troyt NY"t"10580"t2013t365t295t70t0t0t0t0t97t58t39t0t0t269t96t0
"Albuquerquet NM"t"10740"t2013t365t142t214t9t0t0t0t145t82t54t0t1t222t95t47
"Alexandriat LA"t"10780"t2013t362t232t129t1t0t0t0t105t63t44t0t0t0t362t0
"Allentown-Bethlehem-Eastont PA-NJ"t"10900"t2013t365t196t159t10t0t0t0t134t76t49t0t5t157t203t0
"Altoonat PA"t"11020"t2013t365t219t143t3t0t0t0t115t67t46t0t0t130t235t0
"Amarillot TX"t"11100"t2013t365t272t91t2t0t0t0t122t74t44t0t0t329t36t0
"Americust GA"t"11140"t2013t245t232t13t0t0t0t0t80t48t36t0t0t245t0t0
"Amest IA"t"11180"t2013t214t196t18t0t0t0t0t80t49t41t0t0t214t0t0
"Anchoraget AK"t"11260"t2013t365t284t76t4t1t0t0t151t62t29t4t0t0t242t119
"Ann Arbort MI"t"11460"t2013t364t296t67t1t0t0t0t101t58t37t0t0t319t45t0
"Appletont WI"t"11540"t2013t365t264t100t1t0t0t0t105t64t41t0t0t155t210t0
"Ardmoret OK"t"11620"t2013t339t211t113t15t0t0t0t150t74t45t0t0t193t146t0
"Arkadelphiat AR"t"11660"t2013t318t298t19t1t0t0t0t112t47t33t0t0t318t0t0
"Ashevillet NC"t"11700"t2013t365t290t75t0t0t0t0t97t58t43t0t0t175t190t0
"Ashtabulat OH"t"11780"t2013t213t178t33t2t0t0t0t108t64t39t0t0t213t0t0
"Athenst OH"t"11900"t2013t57t49t8t0t0t0t0t65t53t33t0t0t0t57t0
"Athenst TN"t"11940"t2013t100t81t19t0t0t0t0t65t57t35t0t0t0t100t0
"Athens-Clarke Countyt GA"t"12020"t2013t365t271t94t0t0t0t0t91t60t40t0t0t94t271t0
"Atlanta-Sandy Springs-Roswellt GA"t"12060"t2013t365t168t184t12t1t0t0t177t74t52t0t6t118t241t0
"Atlantic City-Hammontont NJ"t"12100"t2013t360t300t57t2t1t0t0t154t58t39t0t0t305t55t0
"Augusta-Richmond Countyt GA-SC"t"12260"t2013t364t262t101t1t0t0t0t102t62t43t0t0t138t226t0
"Augusta-Watervillet ME"t"12300"t2013t361t349t11t1t0t0t0t108t44t30t0t130t222t0t9
"Austin-Round Rockt TX"t"12420"t2013t365t249t112t4t0t0t0t129t70t44t0t1t215t149t0
"Bakersfieldt CA"t"12540"t2013t365t35t194t104t31t1t0t218t148t89t0t0t177t185t3
"Baltimore-Columbia-Towsont MD"t"12580"t2013t365t197t158t10t0t0t0t133t80t49t0t16t182t167t0
"Bangort ME"t"12620"t2013t363t323t39t1t0t0t0t119t51t32t0t0t238t123t2
"Baraboot WI"t"12660"t2013t364t295t69t0t0t0t0t90t58t38t0t0t179t184t1
"Barnstable Townt MA"t"12700"t2013t315t291t20t4t0t0t0t129t49t36t0t0t296t19t0
"Baton Rouget LA"t"12940"t2013t365t208t148t7t2t0t0t166t74t48t0t6t185t174t0
"Bay Cityt MI"t"13020"t2013t114t94t20t0t0t0t0t67t54t29t0t0t0t114t0
"Beaumont-Port Arthurt TX"t"13140"t2013t365t234t124t7t0t0t0t129t69t45t0t0t184t181t0
"Beaver Damt WI"t"13180"t2013t365t258t105t1t0t1t0t214t64t43t0t0t219t145t1
"Beckleyt WV"t"13220"t2013t120t106t14t0t0t0t0t73t51t30t0t0t0t120t0
"Bellinghamt WA"t"13380"t2013t348t317t31t0t0t0t0t75t49t28t0t0t105t243t0
"Bend-Redmondt OR"t"13460"t2013t365t320t45t0t0t0t0t85t54t34t0t0t118t247t0
"Benningtont VT"t"13540"t2013t365t324t40t1t0t0t0t101t51t36t0t0t291t74t0
"Berlint NH-VT"t"13620"t2013t365t279t84t2t0t0t0t119t64t44t0t0t364t1t0
"Billingst MT"t"13740"t2013t355t349t6t0t0t0t0t77t36t14t0t0t0t355t0
"Birmingham-Hoovert AL"t"13820"t2013t365t189t173t3t0t0t0t129t68t50t0t1t108t255t1
"Bishopt CA"t"13860"t2013t365t231t113t10t7t2t2t425t86t46t0t0t286t26t53
"Bismarckt ND"t"13900"t2013t365t317t48t0t0t0t0t84t53t39t0t8t284t70t3
"Blacksburg-Christiansburg-Radfordt VA"t"13980"t2013t356t332t24t0t0t0t0t84t49t38t0t0t356t0t0
"Bloomingtont IL"t"14010"t2013t355t303t51t1t0t0t0t105t58t37t0t0t355t0t0
"Bloomingtont IN"t"14020"t2013t360t266t93t1t0t0t0t122t61t42t0t0t133t227t0
"Boise Cityt ID"t"14260"t2013t365t271t79t11t4t0t0t185t73t38t1t74t178t53t59
"Boonet NC"t"14380"t2013t122t109t12t0t1t0t0t153t51t26t0t0t0t122t0
"Boston-Cambridge-Newtont MA-NH"t"14460"t2013t365t217t139t9t0t0t0t126t73t48t0t10t129t225t1
"Bouldert CO"t"14500"t2013t360t238t106t15t1t0t0t151t87t45t0t0t336t23t1
"Bowling Greent KY"t"14540"t2013t365t281t83t1t0t0t0t105t61t41t0t0t243t122t0
"Bozemant MT"t"14580"t2013t365t334t31t0t0t0t0t76t48t24t0t7t0t358t0
"Brainerdt MN"t"14660"t2013t365t338t27t0t0t0t0t79t49t31t0t0t199t166t0
"Bransont MO"t"14700"t2013t264t230t34t0t0t0t0t100t53t38t0t0t192t72t0
"Bremerton-Silverdalet WA"t"14740"t2013t349t341t8t0t0t0t0t75t40t17t0t0t0t349t0
"Bridgeport-Stamford-Norwalkt CT"t"14860"t2013t365t196t144t19t6t0t0t185t91t48t0t18t124t223t0
"Brookingst SD"t"15100"t2013t365t322t43t0t0t0t0t93t54t38t0t0t304t41t20
"Brownsville-Harlingent TX"t"15180"t2013t365t255t110t0t0t0t0t95t67t42t0t0t172t193t0
"Brunswickt GA"t"15260"t2013t312t285t27t0t0t0t0t80t50t33t0t0t194t118t0
"Buffalo-Cheektowaga-Niagara Fallst NY"t"15380"t2013t365t258t103t4t0t0t0t122t63t43t0t14t191t160t0
"Burlingtont NC"t"15500"t2013t356t313t43t0t0t0t0t78t52t31t0t0t0t356t0
"Burlington-South Burlingtont VT"t"15540"t2013t365t305t59t1t0t0t0t133t56t39t0t3t253t109t0
"Butte-Silver Bowt MT"t"15580"t2013t365t275t84t5t1t0t0t152t64t29t0t0t0t314t51
"Cadillact MI"t"15620"t2013t365t315t49t1t0t0t0t101t61t38t0t0t346t19t0
"Cambridget MD"t"15700"t2013t365t297t66t2t0t0t0t108t60t40t0t0t291t74t0
"Canton-Massillont OH"t"15940"t2013t365t245t117t3t0t0t0t112t67t45t1t0t107t257t0
"Cape Coral-Fort Myerst FL"t"15980"t2013t365t317t48t0t0t0t0t93t53t36t0t0t252t113t0
"Carlsbad-Artesiat NM"t"16100"t2013t356t247t107t2t0t0t0t122t74t45t0t0t340t16t0
"Carson Cityt NV"t"16180"t2013t275t180t80t5t9t1t0t220t80t47t0t0t187t88t0
"Caspert WY"t"16220"t2013t365t302t61t2t0t0t0t133t54t42t0t15t341t9t0
"Ca¤on Cityt CO"t"15860"t2013t62t60t2t0t0t0t0t78t34t16t0t0t0t0t62
"Cedar Rapidst IA"t"16300"t2013t365t246t118t1t0t0t0t122t64t44t0t0t135t228t2
"Centraliat WA"t"16500"t2013t330t287t43t0t0t0t0t80t53t23t0t0t0t330t0
"Chambersburg-Waynesborot PA"t"16540"t2013t344t279t61t4t0t0t0t115t61t40t0t0t344t0t0
"Champaign-Urbanat IL"t"16580"t2013t365t309t56t0t0t0t0t100t55t37t5t0t311t49t0
"Charlestont WV"t"16620"t2013t349t296t51t2t0t0t0t112t55t36t0t0t166t95t88
"Charleston-North Charlestont SC"t"16700"t2013t365t302t63t0t0t0t0t84t55t37t0t12t117t236t0
"Charlotte-Concord-Gastoniat NC-SC"t"16740"t2013t365t244t118t3t0t0t0t108t65t45t0t4t207t153t1
"Charlottesvillet VA"t"16820"t2013t364t312t52t0t0t0t0t74t54t36t0t0t155t209t0
"Chattanoogat TN-GA"t"16860"t2013t363t227t135t1t0t0t0t101t63t45t0t0t136t227t0
"Cheyennet WY"t"16940"t2013t365t276t86t3t0t0t0t115t67t43t0t9t338t15t3
"Chicago-Naperville-Elgint IL-IN-WI"t"16980"t2013t365t90t258t16t1t0t0t186t84t59t0t34t95t212t24
"Chicot CA"t"17020"t2013t365t147t209t8t1t0t0t169t90t54t0t0t221t144t0
"Cincinnatit OH-KY-IN"t"17140"t2013t365t92t264t9t0t0t0t129t80t59t0t0t66t295t4
"Claremont-Lebanont NH-VT"t"17200"t2013t365t322t43t0t0t0t0t84t53t36t0t0t268t97t0
"Clarksburgt WV"t"17220"t2013t119t93t26t0t0t0t0t69t56t34t0t0t0t119t0
"Clarksvillet TN-KY"t"17300"t2013t365t262t102t1t0t0t0t115t61t43t0t0t211t154t0
"Clearlaket CA"t"17340"t2013t364t355t9t0t0t0t0t80t44t33t0t0t362t2t0
"Clevelandt MS"t"17380"t2013t245t208t36t1t0t0t0t108t58t41t0t0t245t0t0
"Cleveland-Elyriat OH"t"17460"t2013t365t152t207t5t1t0t0t151t78t55t10t9t96t240t10
"Clintont IA"t"17540"t2013t365t152t210t3t0t0t0t115t70t54t0t0t75t290t0
"Colorado Springst CO"t"17820"t2013t365t231t124t10t0t0t0t140t84t47t0t0t355t7t3
"Columbiat MO"t"17860"t2013t214t178t36t0t0t0t0t97t58t42t0t0t214t0t0
"Columbiat SC"t"17900"t2013t365t256t109t0t0t0t0t97t58t43t0t4t135t226t0
"Columbust GA-AL"t"17980"t2013t365t271t93t1t0t0t0t111t62t41t0t0t131t234t0
"Columbust IN"t"18020"t2013t214t175t39t0t0t0t0t93t67t35t0t92t122t0t0
"Columbust OH"t"18140"t2013t365t225t134t6t0t0t0t136t67t46t0t5t153t207t0
"Concordt NH"t"18180"t2013t244t206t38t0t0t0t0t97t54t35t0t0t169t75t0
"Cookevillet TN"t"18260"t2013t113t96t17t0t0t0t0t66t53t33t0t0t0t113t0
"Coos Bayt OR"t"18300"t2013t186t185t1t0t0t0t0t57t23t10t0t0t0t186t0
"Corningt NY"t"18500"t2013t365t343t22t0t0t0t0t84t47t31t29t0t296t40t0
"Corpus Christit TX"t"18580"t2013t365t274t91t0t0t0t0t100t64t42t0t0t199t164t2
"Corsicanat TX"t"18620"t2013t365t267t93t5t0t0t0t126t68t42t0t3t239t123t0
"Corvallist OR"t"18700"t2013t355t302t52t1t0t0t0t109t58t17t0t0t0t355t0
"Craigt CO"t"18780"t2013t357t290t67t0t0t0t0t90t58t44t0t0t357t0t0
"Crescent Cityt CA"t"18860"t2013t126t123t3t0t0t0t0t72t23t13t0t0t0t89t37
"Crestview-Fort Walton Beach-Destint FL"t"18880"t2013t361t344t17t0t0t0t0t87t46t32t0t0t337t0t24
"Cullowheet NC"t"19000"t2013t253t205t47t1t0t0t0t119t55t44t0t0t187t66t0
"Dallas-Fort Worth-Arlingtont TX"t"19100"t2013t365t140t179t41t5t0t0t187t108t57t0t9t182t169t5
"Daltont GA"t"19140"t2013t281t256t25t0t0t0t0t93t50t38t0t0t228t53t0
"Daphne-Fairhope-Foleyt AL"t"19300"t2013t273t235t38t0t0t0t0t87t54t36t0t0t200t73t0
"Davenport-Moline-Rock Islandt IA-IL"t"19340"t2013t365t134t228t3t0t0t0t126t74t55t0t0t55t220t90
"Daytont OH"t"19380"t2013t365t177t179t8t1t0t0t159t73t51t0t0t131t234t0
"Decaturt AL"t"19460"t2013t282t237t45t0t0t0t0t87t54t40t0t0t210t72t0
"Decaturt IL"t"19500"t2013t365t293t72t0t0t0t0t87t59t41t0t0t226t139t0
"Deltona-Daytona Beach-Ormond Beacht FL"t"19660"t2013t365t325t40t0t0t0t0t90t51t38t0t0t247t116t2
"Demingt NM"t"19700"t2013t365t241t113t4t4t0t3t556t77t46t0t3t320t0t42
"Denver-Aurora-Lakewoodt CO"t"19740"t2013t365t102t219t36t8t0t0t169t105t62t0t62t249t44t10
"Des Moines-West Des Moinest IA"t"19780"t2013t365t260t105t0t0t0t0t99t61t43t0t9t142t214t0
"Detroit-Warren-Dearbornt MI"t"19820"t2013t365t186t169t10t0t0t0t146t74t49t0t17t110t217t21
"Dickinsont ND"t"19860"t2013t365t348t17t0t0t0t0t77t49t37t0t0t361t4t0
"Dodge Cityt KS"t"19980"t2013t365t364t1t0t0t0t0t54t13t6t0t0t0t0t365
"Dothant AL"t"20020"t2013t285t259t26t0t0t0t0t84t50t36t0t0t206t79t0
"Douglast GA"t"20060"t2013t59t52t7t0t0t0t0t59t55t32t0t0t0t59t0
"Dovert DE"t"20100"t2013t357t275t82t0t0t0t0t100t60t41t0t0t228t129t0
"DuBoist PA"t"20180"t2013t347t313t34t0t0t0t0t97t50t36t0t0t347t0t0
"Dulutht MN-WI"t"20260"t2013t365t294t71t0t0t0t0t93t55t39t0t0t200t161t4
"Durangot CO"t"20420"t2013t365t233t127t4t0t1t0t293t77t47t0t6t357t1t1
"Durantt OK"t"20460"t2013t137t113t22t2t0t0t0t126t71t35t0t0t137t0t0
"Durham-Chapel Hillt NC"t"20500"t2013t365t301t63t1t0t0t0t105t56t36t0t0t142t223t0
"Dyersburgt TN"t"20540"t2013t99t75t24t0t0t0t0t66t58t36t0t0t0t99t0
"Eagle Passt TX"t"20580"t2013t330t279t50t1t0t0t0t105t54t29t0t0t0t330t0
"East Stroudsburgt PA"t"20700"t2013t365t269t95t1t0t0t0t101t61t40t0t0t199t166t0
"Eau Clairet WI"t"20740"t2013t358t288t70t0t0t0t0t82t57t38t0t0t185t165t8
"Effinghamt IL"t"20820"t2013t213t184t29t0t0t0t0t97t58t41t0t0t213t0t0
"El Centrot CA"t"20940"t2013t365t151t175t35t3t1t0t207t101t56t4t30t198t40t93
"El Doradot AR"t"20980"t2013t120t86t34t0t0t0t0t99t60t35t0t0t0t120t0
"El Pasot TX"t"21340"t2013t365t165t186t11t3t0t0t168t84t53t0t38t147t164t16
"Elizabethtown-Fort Knoxt KY"t"21060"t2013t364t251t113t0t0t0t0t90t61t44t0t0t106t258t0
"Elkhart-Goshent IN"t"21140"t2013t350t198t149t3t0t0t0t126t66t47t0t0t83t267t0
"Elkot NV"t"21220"t2013t361t353t8t0t0t0t0t83t37t19t0t0t0t14t347
"Ellensburgt WA"t"21260"t2013t348t292t56t0t0t0t0t93t57t18t0t0t0t348t0
"Emporiat KS"t"21380"t2013t120t108t12t0t0t0t0t68t52t26t0t0t0t120t0
"Eriet PA"t"21500"t2013t365t195t170t0t0t0t0t100t68t48t0t3t126t236t0
"Espa¤olat NM"t"21580"t2013t295t237t56t2t0t0t0t112t61t44t0t0t271t24t0
"Eugenet OR"t"21660"t2013t365t237t107t20t1t0t0t161t82t40t0t0t129t235t1
"Eureka-Arcata-Fortunat CA"t"21700"t2013t365t299t65t1t0t0t0t108t58t35t1t1t144t218t1
"Evanstont WY"t"21740"t2013t365t312t53t0t0t0t0t93t54t44t0t0t363t0t2
"Evansvillet IN-KY"t"21780"t2013t365t196t166t3t0t0t0t108t70t50t3t0t148t214t0
"Fairbankst AK"t"21820"t2013t365t197t109t31t28t0t0t194t133t44t0t0t69t286t10
"Fairmontt WV"t"21900"t2013t122t94t28t0t0t0t0t75t56t37t0t0t0t122t0
"Fallont NV"t"21980"t2013t210t153t57t0t0t0t0t87t61t46t0t0t210t0t0
"Fargot ND-MN"t"22020"t2013t355t300t55t0t0t0t0t88t54t37t2t11t212t120t10
"Farmingtont NM"t"22140"t2013t365t238t121t5t1t0t0t156t77t46t0t23t332t9t1
"Fayettevillet NC"t"22180"t2013t336t277t58t1t0t0t0t105t56t39t0t0t152t184t0
"Fayetteville-Springdale-Rogerst AR-MO"t"22220"t2013t365t287t78t0t0t0t0t97t61t42t0t0t318t47t0
"Fernleyt NV"t"22280"t2013t208t135t73t0t0t0t0t90t67t47t0t0t208t0t0
"Flagstafft AZ"t"22380"t2013t364t262t99t3t0t0t0t115t71t46t0t0t360t4t0
"Flintt MI"t"22420"t2013t238t189t48t1t0t0t0t105t64t41t0t0t170t68t0
"Florencet SC"t"22500"t2013t337t264t73t0t0t0t0t93t58t39t0t0t165t172t0
"Florence-Muscle Shoalst AL"t"22520"t2013t285t252t33t0t0t0t0t80t51t38t0t0t202t83t0
"Fond du Lact WI"t"22540"t2013t189t167t22t0t0t0t0t90t54t39t0t0t189t0t0
"Fort Collinst CO"t"22660"t2013t365t194t143t26t2t0t0t164t93t49t0t0t349t14t2
"Fort Madison-Keokukt IA-IL-MO"t"22800"t2013t110t71t39t0t0t0t0t88t64t40t0t0t0t110t0
