"CBSA"t"CBSA Code"t"Year"t"Days with AQI"t"Good Days"t"Moderate Days"t"Unhealthy for Sensitive Groups Days"t"Unhealthy Days"t"Very Unhealthy Days"t"Hazardous Days"t"Max AQI"t"90th Percentile AQI"t"Median AQI"t"Days CO"t"Days NO2"t"Days Ozone"t"Days PM2.5"t"Days PM10"
"Aberdeent SD"t"10100"t2020t364t333t31t0t0t0t0t75t47t23t0t0t0t211t153
"Aberdeent WA"t"10140"t2020t366t346t12t1t2t5t0t218t38t20t0t0t0t366t0
"Adjuntast PR"t"10260"t2020t57t53t4t0t0t0t0t58t38t14t0t0t0t57t0
"Adriant MI"t"10300"t2020t366t296t68t2t0t0t0t122t57t38t0t0t199t167t0
"Akront OH"t"10420"t2020t361t271t86t4t0t0t0t114t60t42t0t0t141t220t0
"Albanyt GA"t"10500"t2020t365t276t87t2t0t0t0t114t61t37t0t0t0t365t0
"Albanyt OR"t"10540"t2020t366t283t72t0t1t3t7t502t63t27t0t0t0t366t0
"Albany-Schenectady-Troyt NY"t"10580"t2020t365t305t57t3t0t0t0t143t55t39t0t0t197t168t0
"Albuquerquet NM"t"10740"t2020t366t131t225t8t1t1t0t214t77t54t0t0t202t81t83
"Alexandriat LA"t"10780"t2020t121t111t9t1t0t0t0t103t49t26t0t0t0t121t0
"Allentown-Bethlehem-Eastont PA-NJ"t"10900"t2020t366t299t66t1t0t0t0t117t56t39t0t6t217t143t0
"Altoonat PA"t"11020"t2020t360t309t51t0t0t0t0t87t54t38t0t0t229t131t0
"Amarillot TX"t"11100"t2020t366t276t90t0t0t0t0t90t64t42t0t0t335t31t0
"Americust GA"t"11140"t2020t240t237t3t0t0t0t0t64t44t32t0t0t240t0t0
"Anchoraget AK"t"11260"t2020t366t326t39t1t0t0t0t103t52t25t4t0t0t248t114
"Ann Arbort MI"t"11460"t2020t366t292t68t5t1t0t0t157t58t38t0t0t239t127t0
"Appletont WI"t"11540"t2020t366t307t57t2t0t0t0t126t56t36t0t0t174t192t0
