"CBSA"t"CBSA Code"t"Year"t"Days with AQI"t"Good Days"t"Moderate Days"t"Unhealthy for Sensitive Groups Days"t"Unhealthy Days"t"Very Unhealthy Days"t"Hazardous Days"t"Max AQI"t"90th Percentile AQI"t"Median AQI"t"Days CO"t"Days NO2"t"Days Ozone"t"Days PM2.5"t"Days PM10"
"Aberdeent SD"t"10100"t2011t122t104t18t0t0t0t0t70t54t25t0t0t0t117t5
"Aberdeent WA"t"10140"t2011t363t352t11t0t0t0t0t59t35t16t0t0t0t363t0
"Adjuntast PR"t"10260"t2011t14t13t1t0t0t0t0t53t15t10t0t0t0t14t0
"Adriant MI"t"10300"t2011t241t160t70t10t1t0t0t154t76t44t0t0t166t75t0
"Akront OH"t"10420"t2011t365t225t133t7t0t0t0t150t72t44t43t0t168t154t0
"Albanyt GA"t"10500"t2011t361t152t203t6t0t0t0t115t74t54t0t0t0t361t0
"Albanyt OR"t"10540"t2011t363t270t87t3t3t0t0t193t63t25t0t0t0t363t0
"Albany-Schenectady-Troyt NY"t"10580"t2011t365t257t105t3t0t0t0t140t65t42t0t0t205t160t0
"Albuquerquet NM"t"10740"t2011t365t73t264t25t2t1t0t293t100t63t0t3t182t137t43
"Alexandriat LA"t"10780"t2011t283t95t187t1t0t0t0t102t70t55t0t0t0t283t0
"Allentown-Bethlehem-Eastont PA-NJ"t"10900"t2011t365t161t190t11t3t0t0t154t85t54t0t13t101t249t2
"Altoonat PA"t"11020"t2011t365t208t148t8t1t0t0t159t74t46t0t0t146t219t0
"Amarillot TX"t"11100"t2011t361t240t113t8t0t0t0t140t80t44t0t0t299t62t0
"Americust GA"t"11140"t2011t232t171t61t0t0t0t0t100t71t44t0t0t232t0t0
"Amest IA"t"11180"t2011t214t198t16t0t0t0t0t87t49t36t0t0t214t0t0
"Anchoraget AK"t"11260"t2011t365t280t82t2t0t1t0t241t59t36t12t0t87t202t64
"Ann Arbort MI"t"11460"t2011t357t279t71t6t1t0t0t154t71t38t0t0t311t46t0
"Appletont WI"t"11540"t2011t303t235t64t4t0t0t0t119t63t39t0t0t170t133t0
"Ardmoret OK"t"11620"t2011t333t153t143t34t3t0t0t177t105t52t0t0t210t123t0
"Arkadelphiat AR"t"11660"t2011t270t249t21t0t0t0t0t100t49t35t0t0t270t0t0
"Ashevillet NC"t"11700"t2011t364t228t132t4t0t0t0t122t71t47t0t0t179t185t0
"Ashtabulat OH"t"11780"t2011t211t153t50t7t1t0t0t154t84t42t0t0t211t0t0
"Athenst OH"t"11900"t2011t347t285t58t4t0t0t0t115t61t31t0t119t191t37t0
"Athenst TN"t"11940"t2011t358t357t1t0t0t0t0t51t32t17t0t309t0t0t49
"Athens-Clarke Countyt GA"t"12020"t2011t365t212t139t14t0t0t0t126t81t48t0t0t160t205t0
"Atlanta-Sandy Springs-Roswellt GA"t"12060"t2011t365t114t184t62t5t0t0t172t119t58t0t4t168t193t0
"Atlantic City-Hammontont NJ"t"12100"t2011t359t280t74t5t0t0t0t136t63t39t0t0t230t129t0
"Augusta-Richmond Countyt GA-SC"t"12260"t2011t363t182t166t15t0t0t0t126t87t50t0t0t172t191t0
"Augusta-Watervillet ME"t"12300"t2011t211t195t16t0t0t0t0t97t49t31t0t0t182t0t29
"Austin-Round Rockt TX"t"12420"t2011t365t218t133t13t1t0t0t151t84t45t0t2t234t129t0
"Bakersfieldt CA"t"12540"t2011t365t65t160t100t40t0t0t200t151t84t0t1t216t141t7
"Baltimore-Columbia-Towsont MD"t"12580"t2011t365t150t178t24t10t3t0t209t101t55t0t17t156t192t0
"Bangort ME"t"12620"t2011t365t321t44t0t0t0t0t80t54t35t0t0t244t121t0
"Baraboot WI"t"12660"t2011t284t240t44t0t0t0t0t91t54t38t0t0t209t74t1
"Barnstable Townt MA"t"12700"t2011t275t253t19t3t0t0t0t112t46t35t0t0t227t48t0
"Baton Rouget LA"t"12940"t2011t365t119t206t34t6t0t0t192t101t57t0t4t142t219t0
"Bay Cityt MI"t"13020"t2011t118t98t20t0t0t0t0t76t60t24t0t0t0t118t0
"Beaumont-Port Arthurt TX"t"13140"t2011t365t217t117t27t4t0t0t185t90t45t0t0t219t146t0
"Beaver Damt WI"t"13180"t2011t365t258t101t6t0t0t0t115t67t42t0t0t206t159t0
"Beckleyt WV"t"13220"t2011t116t91t25t0t0t0t0t83t61t34t0t0t0t116t0
"Bellinghamt WA"t"13380"t2011t354t344t10t0t0t0t0t62t38t25t0t0t120t234t0
"Bend-Redmondt OR"t"13460"t2011t365t323t38t3t1t0t0t170t51t32t0t0t126t239t0
"Benningtont VT"t"13540"t2011t361t292t68t1t0t0t0t140t57t38t0t0t198t163t0
"Berlint NH-VT"t"13620"t2011t356t267t87t2t0t0t0t101t67t44t0t0t351t5t0
"Billingst MT"t"13740"t2011t362t351t11t0t0t0t0t77t39t20t12t0t0t350t0
"Birmingham-Hoovert AL"t"13820"t2011t365t118t209t32t6t0t0t182t101t58t2t0t120t227t16
"Bishopt CA"t"13860"t2011t365t173t146t33t5t2t6t13276t105t51t0t0t280t33t52
"Bismarckt ND"t"13900"t2011t365t334t31t0t0t0t0t74t49t37t0t5t293t65t2
"Blacksburg-Christiansburg-Radfordt VA"t"13980"t2011t325t264t60t1t0t0t0t101t64t42t0t0t325t0t0
"Bloomingtont IL"t"14010"t2011t359t311t46t2t0t0t0t147t58t34t0t0t359t0t0
"Bloomingtont IN"t"14020"t2011t334t190t135t8t1t0t0t159t74t46t0t0t112t222t0
"Boise Cityt ID"t"14260"t2011t365t277t83t5t0t0t0t115t64t43t7t9t229t44t76
"Boonet NC"t"14380"t2011t117t94t23t0t0t0t0t71t56t31t0t0t0t117t0
"Boston-Cambridge-Newtont MA-NH"t"14460"t2011t365t183t175t6t1t0t0t151t74t50t0t17t113t235t0
"Bouldert CO"t"14500"t2011t365t221t128t16t0t0t0t140t84t48t2t0t335t26t2
"Bowling Greent KY"t"14540"t2011t365t220t141t4t0t0t0t108t74t46t0t0t242t123t0
"Bozemant MT"t"14580"t2011t365t280t84t1t0t0t0t103t57t35t0t6t0t359t0
"Brainerdt MN"t"14660"t2011t350t300t48t2t0t0t0t112t55t36t0t0t175t175t0
"Bransont MO"t"14700"t2011t283t213t65t5t0t0t0t126t61t44t0t0t222t61t0
"Breckenridget CO"t"14720"t2011t318t314t4t0t0t0t0t66t27t12t0t0t0t0t318
"Bremerton-Silverdalet WA"t"14740"t2011t361t321t39t1t0t0t0t110t52t20t0t0t0t361t0
"Bridgeport-Stamford-Norwalkt CT"t"14860"t2011t365t273t72t12t8t0t0t190t80t39t45t88t165t67t0
"Brookingst SD"t"15100"t2011t365t338t26t1t0t0t0t104t49t37t0t0t312t41t12
"Brownsville-Harlingent TX"t"15180"t2011t365t249t115t1t0t0t0t104t68t43t1t0t116t248t0
"Brunswickt GA"t"15260"t2011t266t219t46t1t0t0t0t108t58t40t0t0t209t46t11
"Buffalo-Cheektowaga-Niagara Fallst NY"t"15380"t2011t365t213t145t7t0t0t0t150t74t48t0t10t157t198t0
"Burleyt ID"t"15420"t2011t193t165t28t0t0t0t0t74t51t45t0t0t193t0t0
"Burlingtont NC"t"15500"t2011t365t242t121t2t0t0t0t108t62t43t0t0t0t365t0
"Burlington-South Burlingtont VT"t"15540"t2011t365t294t69t2t0t0t0t105t57t38t1t3t232t129t0
"Butte-Silver Bowt MT"t"15580"t2011t364t272t87t5t0t0t0t135t69t31t0t0t0t240t124
"Cadillact MI"t"15620"t2011t364t326t36t2t0t0t0t147t51t36t0t0t343t21t0
"Cambridget MD"t"15700"t2011t318t246t52t19t1t0t0t156t84t40t0t0t318t0t0
"Canton-Massillont OH"t"15940"t2011t365t169t184t10t2t0t0t154t79t52t0t0t114t251t0
"Cape Coral-Fort Myerst FL"t"15980"t2011t365t308t57t0t0t0t0t90t54t38t0t0t237t128t0
"Carlsbad-Artesiat NM"t"16100"t2011t365t224t134t7t0t0t0t119t84t46t0t0t343t22t0
"Carson Cityt NV"t"16180"t2011t195t152t43t0t0t0t0t97t61t44t0t0t195t0t0
"Caspert WY"t"16220"t2011t212t180t32t0t0t0t0t77t55t30t0t44t86t71t11
"Ca¤on Cityt CO"t"15860"t2011t57t55t2t0t0t0t0t59t27t15t0t0t0t0t57
"Cedar Rapidst IA"t"16300"t2011t365t222t143t0t0t0t0t100t67t45t0t0t135t229t1
"Centraliat WA"t"16500"t2011t364t344t20t0t0t0t0t75t44t21t0t0t0t364t0
"Chambersburg-Waynesborot PA"t"16540"t2011t180t150t29t1t0t0t0t112t64t41t0t0t180t0t0
"Champaign-Urbanat IL"t"16580"t2011t348t273t68t6t1t0t0t156t64t39t0t0t301t47t0
"Charlestont WV"t"16620"t2011t361t259t91t8t3t0t0t164t69t38t0t0t163t95t103
"Charleston-North Charlestont SC"t"16700"t2011t365t221t140t3t1t0t0t153t69t46t0t5t133t227t0
"Charlotte-Concord-Gastoniat NC-SC"t"16740"t2011t365t153t167t37t8t0t0t169t105t54t0t4t206t155t0
"Charlottesvillet VA"t"16820"t2011t364t278t85t1t0t0t0t105t61t40t0t0t149t215t0
"Chattanoogat TN-GA"t"16860"t2011t359t134t215t10t0t0t0t129t80t56t0t0t124t235t0
"Cheyennet WY"t"16940"t2011t365t265t99t1t0t0t0t101t67t44t1t5t332t27t0
"Chicago-Naperville-Elgint IL-IN-WI"t"16980"t2011t365t79t262t15t9t0t0t177t93t62t0t27t74t251t13
"Chicot CA"t"17020"t2011t365t149t192t24t0t0t0t149t90t55t0t0t180t185t0
"Cincinnatit OH-KY-IN"t"17140"t2011t365t128t200t30t7t0t0t179t105t57t0t1t143t221t0
"Claremont-Lebanont NH-VT"t"17200"t2011t365t298t67t0t0t0t0t92t55t38t0t0t241t124t0
"Clarksburgt WV"t"17220"t2011t83t69t14t0t0t0t0t77t59t38t0t0t0t83t0
"Clarksvillet TN-KY"t"17300"t2011t355t231t122t2t0t0t0t112t74t45t0t0t293t62t0
"Clearlaket CA"t"17340"t2011t365t359t6t0t0t0t0t54t44t34t0t0t364t1t0
"Clevelandt MS"t"17380"t2011t341t212t123t6t0t0t0t122t66t46t0t0t134t207t0
"Clevelandt TN"t"17420"t2011t362t362t0t0t0t0t0t40t21t13t0t311t0t0t51
"Cleveland-Elyriat OH"t"17460"t2011t365t105t231t25t4t0t0t161t93t60t2t8t80t265t10
"Clintont IA"t"17540"t2011t365t147t218t0t0t0t0t100t76t55t0t0t54t311t0
"Coeur d'Alenet ID"t"17660"t2011t181t169t12t0t0t0t0t67t49t41t0t0t181t0t0
"Colorado Springst CO"t"17820"t2011t365t227t128t10t0t0t0t143t84t47t0t0t358t7t0
"Columbiat MO"t"17860"t2011t245t200t42t3t0t0t0t112t61t43t0t0t245t0t0
"Columbiat SC"t"17900"t2011t365t158t186t21t0t0t0t150t90t52t0t4t160t197t4
"Columbust GA-AL"t"17980"t2011t365t190t170t5t0t0t0t126t80t49t0t0t107t258t0
"Columbust OH"t"18140"t2011t365t186t158t17t4t0t0t156t80t50t0t0t127t237t1
"Concordt NH"t"18180"t2011t242t205t37t0t0t0t0t93t58t36t0t0t161t81t0
"Coos Bayt OR"t"18300"t2011t45t44t1t0t0t0t0t53t36t24t0t0t0t45t0
"Corningt NY"t"18500"t2011t360t312t46t1t1t0t0t157t54t40t7t3t312t38t0
"Corpus Christit TX"t"18580"t2011t365t264t90t10t1t0t0t154t69t40t0t0t222t139t4
"Corsicanat TX"t"18620"t2011t365t211t141t13t0t0t0t147t80t46t0t6t224t135t0
"Corvallist OR"t"18700"t2011t361t323t38t0t0t0t0t85t52t15t0t0t0t361t0
"Craigt CO"t"18780"t2011t135t119t16t0t0t0t0t84t54t40t0t0t135t0t0
"Crescent Cityt CA"t"18860"t2011t120t119t1t0t0t0t0t54t30t13t0t0t0t83t37
"Crestview-Fort Walton Beach-Destint FL"t"18880"t2011t363t322t39t2t0t0t0t112t51t35t0t0t363t0t0
"Cullowheet NC"t"19000"t2011t265t156t105t4t0t0t0t126t74t48t0t0t199t66t0
"Dallas-Fort Worth-Arlingtont TX"t"19100"t2011t365t134t165t46t20t0t0t195t119t58t0t24t205t134t2
"Daltont GA"t"19140"t2011t267t174t86t7t0t0t0t133t77t45t0t0t223t44t0
"Daphne-Fairhope-Foleyt AL"t"19300"t2011t282t204t69t9t0t0t0t126t74t42t0t0t209t73t0
"Davenport-Moline-Rock Islandt IA-IL"t"19340"t2011t365t127t237t1t0t0t0t105t77t54t0t0t69t221t75
"Daytont OH"t"19380"t2011t365t166t178t20t1t0t0t172t87t52t0t0t164t201t0
"Decaturt AL"t"19460"t2011t280t192t86t2t0t0t0t115t76t44t0t0t203t77t0
"Decaturt IL"t"19500"t2011t365t215t145t4t1t0t0t161t67t48t0t0t136t229t0
"Deltona-Daytona Beach-Ormond Beacht FL"t"19660"t2011t365t283t80t1t1t0t0t153t58t40t0t0t236t129t0
"Demingt NM"t"19700"t2011t365t299t57t5t1t0t3t610t58t41t0t16t291t0t58
"Denver-Aurora-Lakewoodt CO"t"19740"t2011t365t103t205t51t6t0t0t197t108t63t0t72t245t35t13
"Des Moines-West Des Moinest IA"t"19780"t2011t365t249t116t0t0t0t0t98t64t44t0t5t121t238t1
"Detroit-Warren-Dearbornt MI"t"19820"t2011t365t186t158t18t3t0t0t159t86t49t0t24t107t230t4
"Dickinsont ND"t"19860"t2011t323t311t12t0t0t0t0t64t47t39t0t0t300t23t0
"Dodge Cityt KS"t"19980"t2011t350t344t6t0t0t0t0t63t34t14t0t0t0t0t350
"Dothant AL"t"20020"t2011t283t207t76t0t0t0t0t100t67t44t0t0t207t76t0
"Douglast GA"t"20060"t2011t59t37t22t0t0t0t0t92t64t40t0t0t0t59t0
"Dovert DE"t"20100"t2011t365t293t67t3t2t0t0t172t64t40t0t0t319t46t0
"DuBoist PA"t"20180"t2011t291t248t37t6t0t0t0t143t61t39t0t0t291t0t0
"Dulutht MN-WI"t"20260"t2011t365t301t63t1t0t0t0t101t57t39t0t0t275t85t5
"Durangot CO"t"20420"t2011t365t211t144t10t0t0t0t150t84t48t0t11t352t2t0
"Durham-Chapel Hillt NC"t"20500"t2011t365t243t115t7t0t0t0t143t77t44t0t0t161t204t0
"Eagle Passt TX"t"20580"t2011t334t253t80t1t0t0t0t136t63t35t0t0t0t334t0
"East Stroudsburgt PA"t"20700"t2011t359t306t53t0t0t0t0t84t56t36t0t0t239t120t0
"Eau Clairet WI"t"20740"t2011t227t201t26t0t0t0t0t100t53t38t0t0t192t32t3
"Effinghamt IL"t"20820"t2011t211t175t35t1t0t0t0t108t64t43t0t0t211t0t0
"El Centrot CA"t"20940"t2011t365t192t140t32t1t0t0t164t93t49t8t61t233t56t7
"El Doradot AR"t"20980"t2011t116t67t49t0t0t0t0t87t62t45t0t0t0t116t0
"El Pasot TX"t"21340"t2011t365t99t246t17t3t0t0t186t93t60t0t23t140t187t15
"Elizabethtown-Fort Knoxt KY"t"21060"t2011t339t244t94t1t0t0t0t112t71t43t0t0t187t152t0
"Elkhart-Goshent IN"t"21140"t2011t353t180t167t6t0t0t0t147t74t50t0t0t80t273t0
"Elkot NV"t"21220"t2011t326t317t9t0t0t0t0t85t40t19t0t0t0t34t292
"Ellensburgt WA"t"21260"t2011t354t302t45t6t1t0t0t152t57t18t0t0t0t354t0
"Elmirat NY"t"21300"t2011t347t312t34t1t0t0t0t105t51t36t0t0t347t0t0
"Emporiat KS"t"21380"t2011t117t98t19t0t0t0t0t94t56t26t0t0t0t117t0
"Eriet PA"t"21500"t2011t365t219t142t4t0t0t0t136t69t44t0t11t122t232t0
"Espa¤olat NM"t"21580"t2011t112t108t4t0t0t0t0t84t25t9t0t0t0t112t0
"Eugenet OR"t"21660"t2011t365t245t104t15t1t0t0t151t78t39t0t0t124t241t0
"Eureka-Arcata-Fortunat CA"t"21700"t2011t365t306t59t0t0t0t0t78t55t35t3t4t214t142t2
"Evanstont WY"t"21740"t2011t365t322t43t0t0t0t0t90t51t43t0t0t359t0t6
"Evansvillet IN-KY"t"21780"t2011t365t177t173t14t1t0t0t159t84t51t29t4t157t175t0
"Fairbankst AK"t"21820"t2011t365t211t122t27t5t0t0t161t95t38t0t0t33t294t38
"Fairmontt WV"t"21900"t2011t121t77t44t0t0t0t0t92t64t42t0t0t0t121t0
"Fallont NV"t"21980"t2011t210t208t2t0t0t0t0t77t45t33t0t0t210t0t0
"Fargot ND-MN"t"22020"t2011t350t300t50t0t0t0t0t75t55t36t2t6t178t142t22
